CarName_Brand,CarName_Model,CarName_ModelYear,CarName_Engine,CarName_Miles,CarName_gears,CarName_Price,CarName_Region,CarName_Dealer
Volvo,XC70,2016,Diesel,14656,Automat,224900,Uppsala,Handla Bil Uppsala
Kia,Rio,2022,Bensin,1900,Automat,194900,Uppsala,Handla Bil Uppsala
Volvo,XC70,2015,Diesel,12823,Manuell,189900,Uppsala,Handla Bil Uppsala
Volkswagen,Passat,2018,Diesel,17007,Automat,199900,Uppsala,Handla Bil Uppsala
Volkswagen,Golf,2019,Bensin,11640,Manuell,139800,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Tiguan,2014,Bensin,11884,Manuell,139800,Stockholm,"Riddermark Bil, Tyresö"
Kia,Rio,2016,Bensin,9007,Manuell,99800,Göteborg,Riddermark Bil - Webblager Väst
Volkswagen,Passat,2018,Bensin,13228,Automat,254000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,XC60,2017,Diesel,9185,Automat,234900,Stockholm,Bilia Outlet Kungens Kurva
BMW,330,2019,Bensin,7631,Automat,279000,Stockholm,Bilia Outlet Kungens Kurva
BMW,X2,2018,Bensin,13010,Automat,229000,Stockholm,Bilia Outlet Kungens Kurva
BMW,X3,2015,Diesel,15168,Automat,189000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,XC90,2019,Bensin,6802,Automat,459000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,V70,2015,Diesel,12653,Automat,244900,Kalmar,Riddermark bil Kalmar
BMW,430,2018,Bensin,8244,Automat,319700,Kalmar,Riddermark bil Kalmar
Kia,Stonic,2020,Bensin,7113,Automat,184800,Kalmar,Riddermark bil Kalmar
Peugeot,208,2018,Bensin,6346,Automat,144800,Kalmar,Riddermark bil Kalmar
Peugeot,308,2015,Bensin,15157,Manuell,119800,Kalmar,Riddermark bil Kalmar
Toyota,Yaris,2017,Bensin,7149,Manuell,117900,Kalmar,Riddermark bil Kalmar
BMW,520,2019,Diesel,6235,Automat,319000,Stockholm,Bilia Outlet Kista
Kia,ProCee'd,2019,Bensin,4630,Automat,229000,Stockholm,Bilia Outlet Kista
Kia,Optima,2017,Bensin,7779,Automat,199000,Stockholm,Bilia Outlet Kista
Peugeot,208,2017,Diesel,8410,Manuell,97900,Stockholm,Bilia Outlet Bro
Peugeot,508,2021,Diesel,3957,Automat,249900,Stockholm,Bilia Outlet Bro
Kia,ProCee'd,2019,Bensin,4630,Automat,229000,Stockholm,Bilia Outlet Kista
Kia,Optima,2017,Bensin,7779,Automat,199000,Stockholm,Bilia Outlet Kista
Peugeot,208,2017,Diesel,8410,Manuell,97900,Stockholm,Bilia Outlet Bro
Peugeot,508,2021,Diesel,3957,Automat,249900,Stockholm,Bilia Outlet Bro
BMW,X1,2017,Diesel,14331,Automat,199000,Stockholm,Bilia Outlet Bro
Audi,A3,2017,Diesel,5910,Automat,199900,Stockholm,Bilia Outlet Bro
BMW,X3,2019,Diesel,6348,Automat,344900,Stockholm,Bilia Outlet Bro
BMW,X4,2019,Diesel,7219,Automat,439800,Västernorrland,Riddermark Bil Sundsvall
Volvo,V90,2017,Diesel,10276,Automat,359800,Västernorrland,Riddermark Bil Sundsvall
Volvo,V90,2018,Diesel,15105,Automat,327900,Västernorrland,Riddermark Bil Sundsvall
BMW,640,2018,Bensin,6290,Automat,439800,Södermanland,Holmgrens Bil Nyköping
BMW,X4,2019,Bensin,5479,Automat,509800,Södermanland,Holmgrens Bil Nyköping
BMW,630,2018,Diesel,14356,Automat,369800,Södermanland,Holmgrens Bil Nyköping
BMW,520,2020,Diesel,4200,Automat,389800,Södermanland,Holmgrens Bil Nyköping
BMW,320,2016,Diesel,16731,Automat,179800,Jämtland,Riddermark Bil Östersund
Kia,Sorento,2020,Diesel,6937,Automat,359900,Jämtland,Riddermark Bil Östersund
BMW,520,2016,Diesel,11487,Automat,244800,Jämtland,Riddermark Bil Östersund
Volkswagen,Passat,2018,Diesel,9803,Automat,268900,Jämtland,Riddermark Bil Östersund
BMW,220d,2015,Diesel,12450,Automat,179900,Jämtland,Riddermark Bil Östersund
BMW,320,2019,Diesel,9735,Automat,254800,Östergötland,Riddermark Bil - Linköping
Audi,A5,2018,Diesel,13624,Automat,234800,Östergötland,Riddermark Bil - Linköping
BMW,520,2016,Diesel,11475,Automat,248900,Östergötland,Riddermark Bil - Linköping
Volvo,V60,2022,Diesel,8251,Automat,337900,Göteborg,Moberg Bil AB - Göteborg
Volkswagen,Amarok,2020,Diesel,14533,Automat,409900,Göteborg,Moberg Bil AB - Göteborg
Volvo,V90,2018,Diesel,9661,Automat,289000,Stockholm,Bilia Outlet Bro
Volkswagen,Golf,2020,Bensin,11541,Manuell,184900,Göteborg,Moberg Bil AB - Göteborg
Volvo,XC40,2022,Bensin,5125,Automat,319000,Stockholm,Volvo Car Hammarby Sjöstad
Volvo,V90,2017,Bensin,9261,Automat,338000,Stockholm,Volvo Car Hammarby Sjöstad
Volvo,XC40,2022,Bensin,4835,Automat,359000,Stockholm,Volvo Car Hammarby Sjöstad
Audi,Q2,2018,Bensin,7253,Manuell,189000,Göteborg,Din Bil / Audi Göteborg - Begagnade bilar
Volkswagen,Golf,2021,Bensin,3814,Manuell,209900,Skaraborg,Toveks Bil
BMW,320,2016,Diesel,18488,Automat,189900,Göteborg,Almessons Bil AB
BMW,840,2021,Bensin,3560,Automat,799900,Halland,Johansson Bil AB
Volkswagen,Tiguan,2021,Diesel,3461,Automat,319900,Gävleborg,Din Bil / Volkswagen Sandviken
Audi,A6,2018,Diesel,12518,Automat,254500,Dalarna,Din Bil / Volkswagen Ludvika
Volkswagen,T-Roc,2021,Bensin,3908,Manuell,189900,Dalarna,Din Bil / Volkswagen Borlänge
Volvo,V60,2017,Diesel,15283,Automat,199000,Kronoberg,Göinge Bil AB
Volvo,V90,2020,Diesel,8467,Automat,369900,Kronoberg,Göinge Bil AB
Volvo,V90,2023,Bensin,1298,Automat,499900,Kronoberg,Göinge Bil AB
Volvo,V90,2019,Diesel,16082,Automat,299000,Kronoberg,Göinge Bil AB
Audi,A7,2015,Diesel,16300,Automat,339900,Jämtland,Fordonshallen Östersund AB
Audi,RSQ3,2014,Bensin,15938,Automat,329900,Jämtland,Fordonshallen Östersund AB
Audi,A3,2021,Bensin,3176,Automat,259899,Stockholm,Grade Auto AB
Peugeot,308,2014,Diesel,13000,Manuell,86900,Skåne,Autohallen Helsingborg AB
Kia,Sportage,2017,Diesel,8182,Automat,199900,Stockholm,Grade Auto AB
Audi,A4,2015,Diesel,5045,Manuell,179900,Stockholm,Grade Auto AB
Audi,Q3,2023,Bensin,1566,Automat,365000,Halland,
Audi,A4,2015,Diesel,21998,Manuell,129800,Värmland,Kamux Karlstad
Volkswagen,Passat,2018,Diesel,20900,Automat,179800,Västernorrland,Kamux Sundsvall
Volkswagen,Golf,2014,Bensin,11997,Automat,199900,Stockholm,AutoGruppen AB
Peugeot,308,2016,Bensin,12634,Manuell,95000,Blekinge,
Volvo,V60,2017,Diesel,13100,Manuell,168000,Södermanland,
Peugeot,208,2015,Bensin,11259,Manuell,66000,Skåne,
Volkswagen,Passat,2020,Diesel,6300,Automat,269900,Dalarna,CN Bil i Dalarna AB
Volkswagen,Passat,2018,Diesel,9627,Automat,239800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2017,Bensin,8869,Automat,208800,Västerbotten,Riddermark Bil - Webblager Norr
Volvo,V60,2017,Diesel,16915,Manuell,174800,Västerbotten,Riddermark Bil - Webblager Norr
Volvo,S60,2017,Bensin,5432,Manuell,194800,Västerbotten,Riddermark Bil - Webblager Norr
Peugeot,508,2016,Diesel,14713,Manuell,119800,Västerbotten,Riddermark Bil - Webblager Norr
Volvo,V40,2016,Diesel,10971,Manuell,139000,Stockholm,Bilia Outlet Kungens Kurva
Kia,Cee´d,2019,Bensin,7980,Automat,224700,Göteborg,Riddermark Bil - Webblager Väst
Volvo,V40,2018,Bensin,9283,Automat,189800,Göteborg,Riddermark Bil - Webblager Väst
Kia,Cee´d,2019,Bensin,5257,Automat,213900,Göteborg,Riddermark Bil - Webblager Väst
Audi,A5,2015,Diesel,11085,Automat,209800,Göteborg,Riddermark Bil - Webblager Väst
Audi,A3,2019,Bensin,4708,Automat,209800,Göteborg,Riddermark Bil - Webblager Väst
BMW,430,2018,Bensin,5785,Automat,279800,Södermanland,Riddermark Bil - Webblager
Audi,A4,2021,Bensin,5569,Automat,389800,Stockholm,"Riddermark Bil, Tyresö"
BMW,318,2016,Diesel,8489,Automat,184400,Stockholm,"Riddermark Bil, Tyresö"
BMW,320,2015,Diesel,15256,Automat,184800,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Golf,2015,Bensin,12342,Manuell,118800,Stockholm,"Riddermark Bil, Tyresö"
BMW,320,2019,Diesel,11669,Automat,214700,Stockholm,"Riddermark Bil, Tyresö"
Audi,A3,2014,Diesel,7507,Manuell,149800,Stockholm,"Riddermark Bil, Tyresö"
Toyota,Auris,2014,Diesel,14453,Manuell,124800,Kalmar,Riddermark bil Kalmar
Volvo,XC60,2018,Diesel,14773,Automat,319800,Kalmar,Riddermark bil Kalmar
Volvo,V90,2018,Diesel,12731,Automat,319800,Skåne,Riddermark Bil AB Webblager Syd
Volvo,V90,2017,Diesel,12611,Automat,299900,Göteborg,Gothia Bil
BMW,X1,2016,Bensin,1589,Automat,269900,Göteborg,Gothia Bil
BMW,520,2016,Diesel,18305,Automat,159900,Göteborg,Gothia Bil
Volvo,V60,2016,Diesel,18037,Automat,139900,Göteborg,Gothia Bil
Volvo,S60,2021,Bensin,14715,Automat,324900,Göteborg,Gothia Bil
BMW,120,2019,Diesel,4886,Automat,233800,Värmland,Kamux Karlstad
Volvo,V60,2018,Diesel,9419,Manuell,184800,Värmland,Kamux Karlstad
BMW,X3,2017,Diesel,18503,Automat,194800,Värmland,Kamux Karlstad
BMW,X3,2015,Diesel,13023,Automat,264800,Värmland,Kamux Karlstad
Volvo,V40,2014,Diesel,4483,Manuell,159800,Halland,Riddermark bil Halmstad
Peugeot,3008,2018,Bensin,7500,Manuell,184900,Skåne,PB bilar AB
Audi,A4,2016,Diesel,11522,Automat,198900,Halland,Riddermark bil Halmstad
BMW,118,2019,Bensin,2044,Manuell,192900,Skåne,Kamux Malmö
Volkswagen,Golf,2017,Bensin,7700,Manuell,164900,Skåne,Kamux Malmö
Audi,A3,2016,Diesel,11000,Manuell,157900,Skåne,Kamux Malmö
Volvo,V40,2018,Diesel,10800,Automat,189500,Skåne,Kamux Malmö
Volkswagen,Passat,2021,Diesel,16700,Automat,245900,Skåne,Kamux Malmö
Audi,A6,2018,Diesel,8500,Automat,263900,Skåne,Kamux Malmö
Volkswagen,Passat,2016,Bensin,10700,Manuell,169700,Skåne,Kamux Malmö
Volvo,V60,2017,Diesel,17636,Automat,179500,Skåne,Kamux Malmö
BMW,X1,2018,Bensin,8261,Automat,219800,Örebro,Riddermark bil Örebro
Volvo,V60,2020,Diesel,16593,Automat,299800,Örebro,Riddermark bil Örebro
Audi,Q3,2014,Diesel,15623,Automat,159800,Örebro,Riddermark bil Örebro
Volkswagen,T-Roc,2018,Bensin,8087,Automat,219000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,V90,2019,Diesel,6575,Automat,324000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,V60,2016,Diesel,24689,Automat,124900,Göteborg,Svensk Bilsupport AB
BMW,X1,2018,Bensin,7494,Automat,249000,Skåne,Häggenäs Automobile AB
BMW,320,2016,Diesel,13679,Manuell,159900,Göteborg,Moberg Bil AB - Göteborg
Volvo,V60,2021,Diesel,9981,Automat,318800,Jönköping,Finnvedens Bil AB
Peugeot,3008,2018,Bensin,6900,Automat,209800,Halland,Kamux Halmstad
Audi,A4,2017,Diesel,8800,Automat,229800,Halland,Kamux Halmstad
BMW,X1,2020,Bensin,3053,Automat,289800,Halland,Kamux Halmstad
Volvo,XC40,2020,Diesel,9991,Automat,254000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,V40,2016,Bensin,17307,Manuell,120000,Stockholm,
Volvo,V60,2018,Diesel,9612,Automat,209000,Stockholm,Bilia Outlet Kungens Kurva
Volvo,XC40,2021,Bensin,6589,Automat,339000,Södermanland,Bilia Eskilstuna Volvo
Toyota,Avensis,2018,Bensin,7423,Automat,219000,Skaraborg,Motor Trend AB
Volvo,V90,2019,Diesel,17296,Automat,239000,Stockholm,Bilia Outlet Kungens Kurva
BMW,320,2015,Diesel,12500,Automat,169900,Stockholm,Daler Bil
Volkswagen,Golf,2018,Bensin,10660,Automat,239900,Stockholm,Daler Bil
Volvo,V40,2016,Bensin,11900,Automat,149000,Stockholm,Bilia Outlet Kungens Kurva
Audi,A4,2015,Diesel,31100,Automat,104900,Stockholm,Rindstål Bil AB
Audi,A6,2023,Diesel,4000,Automat,468900,Stockholm,Kamux Norrtälje
Volvo,V40,2018,Diesel,8200,Manuell,149900,Stockholm,Rindstål Bil AB
Volkswagen,Golf,2017,Bensin,10700,Automat,189900,Skåne,Kamux Malmö
Kia,Cee´d,2019,Bensin,11300,Automat,179800,Blekinge,Kamux Karlskrona
BMW,X1,2019,Bensin,5606,Automat,259000,Stockholm,Bilia Outlet Kungens Kurva
Volkswagen,Golf,2019,Diesel,17100,Automat,146700,Blekinge,Kamux Karlskrona
Volvo,V40,2017,Bensin,10980,Manuell,164800,Blekinge,Kamux Karlskrona
BMW,320,2015,Diesel,20500,Automat,147800,Blekinge,Kamux Karlskrona
Volkswagen,Tiguan,2017,Diesel,13600,Automat,234900,Stockholm,Rindstål Bil AB
Peugeot,308,2022,Bensin,3575,Automat,258900,Östergötland,Kamux Linköping
Audi,A4,2017,Diesel,13500,Manuell,169800,Östergötland,Kamux Linköping
BMW,120,2015,Diesel,15323,Automat,154900,Östergötland,Kamux Linköping
Volvo,XC40,2018,Diesel,7455,Automat,324900,Östergötland,Kamux Linköping
BMW,320,2017,Diesel,15935,Automat,214900,Östergötland,Kamux Linköping
Kia,CEED,2014,Diesel,17309,Manuell,82900,Örebro,Petterssons Bilar
Volvo,XC60,2015,Diesel,12700,Automat,189900,Stockholm,Rindstål Bil AB
Volkswagen,Golf,2018,Diesel,14339,Automat,144400,Uppsala,Knivsta Bilhall
Audi,Q2,2021,Bensin,6219,Automat,228900,Uppsala,RW Motor AB
Volvo,XC70,2016,Diesel,10870,Automat,259800,Halland,Kamux Varberg
BMW,320,2019,Diesel,10934,Automat,219800,Halland,Kamux Varberg
Opel,Corsa,2022,Bensin,500,Automat,239900,Östergötland,Grahns Bilar AB
Toyota,Yaris,2016,Bensin,6200,Automat,139800,Örebro,Edlunds bil AB
Volkswagen,Polo,2019,Bensin,9100,Automat,179900,Värmland,Bilparken i Karlstad AB
Opel,Astra,2018,Diesel,10180,Manuell,69900,Älvsborg,Bilia Outlet Auktioner i Trollhättan
Toyota,Auris,2017,Bensin,9400,Manuell,138900,Gävleborg,Kamux Gävle
Volvo,XC60,2019,Diesel,13200,Manuell,259000,Gävleborg,Kamux Gävle
Volvo,XC40,2019,Bensin,6878,Automat,324800,Uppsala,RW Motor AB
Volvo,V60,2020,Diesel,9445,Automat,268500,Skaraborg,Sandbergsautocenter AB
Volvo,V60,2020,Diesel,4200,Automat,333000,Örebro,
Volkswagen,Passat,2017,Diesel,18200,Automat,169900,Västernorrland,Kamux Sundsvall
Volvo,V60,2020,Diesel,12500,Automat,294900,Västernorrland,Kamux Sundsvall
Audi,A4,2016,Diesel,15400,Automat,204900,Västernorrland,Kamux Sundsvall
BMW,X5,2018,Diesel,7540,Automat,489900,Västernorrland,Kamux Sundsvall
Audi,Q3,2017,Bensin,6600,Automat,199900,Västernorrland,Kamux Sundsvall
Volvo,XC60,2015,Diesel,9800,Automat,239900,Västernorrland,Kamux Sundsvall
Kia,Sportage,2014,Diesel,12300,Automat,152900,Västernorrland,Kamux Sundsvall
Volkswagen,T-CROSS,2019,Bensin,1321,Automat,249800,Västernorrland,Kamux Sundsvall
Audi,RS3,2018,Bensin,9900,Automat,449900,Västernorrland,Kamux Sundsvall
Volkswagen,Passat,2020,Diesel,15086,Automat,229800,Västernorrland,Kamux Sundsvall
Volkswagen,Golf,2019,Diesel,17200,Automat,178900,Västernorrland,Kamux Sundsvall
BMW,X1,2018,Diesel,17574,Automat,194900,Västernorrland,Kamux Sundsvall
Volkswagen,Passat,2017,Diesel,12600,Automat,219900,Göteborg,BTS Bil AB
BMW,520,2018,Diesel,9700,Automat,314900,Kalmar,Kamux Kalmar
Volkswagen,Passat,2016,Bensin,11381,Manuell,159900,Kalmar,Kamux Kalmar
Volkswagen,Golf,2018,Diesel,8101,Automat,234800,Kalmar,Riddermark bil Kalmar
Audi,A4,2017,Diesel,9829,Automat,228900,Kalmar,Riddermark bil Kalmar
Volkswagen,Golf,2014,Diesel,16500,Automat,169900,Skåne,
BMW,520,2014,Diesel,14015,Automat,149800,Västmanland,Riddermark bil Västerås
BMW,540,2019,Bensin,5370,Automat,484800,Västmanland,Riddermark bil Västerås
Volvo,V90,2019,Diesel,16735,Automat,218800,Västmanland,Riddermark bil Västerås
BMW,320,2017,Diesel,14498,Automat,219900,Skåne,Kamux Helsingborg
Audi,S3,2014,Bensin,6813,Automat,299900,Skåne,Kamux Helsingborg
Volvo,V60,2018,Diesel,9800,Automat,199800,Skåne,Kamux Helsingborg
Kia,Rio,2021,Bensin,736,Automat,199900,Skåne,Kamux Helsingborg
Volvo,XC60,2020,Diesel,9568,Automat,398800,Västmanland,Riddermark bil Västerås
Audi,A3,2017,Bensin,12776,Automat,169700,Halland,Riddermark bil Halmstad
Volvo,S60,2020,Bensin,6652,Automat,334800,Halland,Riddermark bil Halmstad
Volkswagen,Polo,2014,Bensin,18102,Manuell,74900,Gävleborg,Reximotor AB
Audi,A6,2018,Diesel,10586,Automat,224800,Halland,Riddermark bil Halmstad
Volvo,V60,2016,Diesel,9992,Automat,214800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A5,2016,Bensin,12308,Automat,239800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A3,2015,Diesel,13770,Automat,199800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Opel,Crossland,2019,Bensin,7200,Automat,159500,Jönköping,Eksjö Bilaffär AB
Volkswagen,Golf,2017,Bensin,10483,Automat,194800,Stockholm,Riddermark bil Nacka
Peugeot,308,2020,Bensin,7577,Manuell,139900,Stockholm,Riddermark bil Nacka
BMW,520,2016,Diesel,11031,Automat,229800,Stockholm,Riddermark bil Nacka
Audi,A5,2023,Bensin,2645,Automat,419800,Stockholm,Riddermark bil Nacka
BMW,520,2017,Diesel,13784,Automat,193900,Stockholm,Riddermark bil Nacka
Volkswagen,Golf,2015,Bensin,13500,Manuell,184800,Västmanland,Kamux Västerås
Audi,A5,2015,Diesel,15500,Automat,174800,Västmanland,Kamux Västerås
Volkswagen,Passat,2018,Diesel,13655,Automat,228900,Västmanland,Kamux Västerås
Volvo,V90,2019,Diesel,7800,Automat,348900,Västmanland,Kamux Västerås
Peugeot,3008,2016,Bensin,7375,Manuell,109900,Stockholm,SolidBil AB
Volkswagen,Passat,2018,Diesel,19000,Automat,149900,Halland,Kungsbacka Autodealer AB
Volvo,XC90,2020,Bensin,4726,Automat,528900,Östergötland,Riddermark Bil - Linköping
Peugeot,308,2018,Bensin,6501,Manuell,124800,Östergötland,Riddermark Bil - Linköping
BMW,X1,2019,Bensin,8012,Automat,254800,Östergötland,Riddermark Bil - Linköping
Volvo,V60,2016,Diesel,11909,Automat,199900,Stockholm,BZ Bil
Audi,A5,2020,Bensin,6690,Automat,324900,Östergötland,Kamux Norrköping
BMW,430,2018,Bensin,8435,Automat,259900,Östergötland,Kamux Norrköping
Audi,A6,2019,Diesel,7850,Automat,369800,Östergötland,Kamux Norrköping
Audi,A6,2019,Diesel,7850,Automat,369800,Östergötland,Kamux Norrköping
BMW,X4,2017,Diesel,14500,Automat,259800,Östergötland,Kamux Norrköping
Toyota,RAV4,2014,Bensin,10280,Automat,189000,Kronoberg,Toyota Växjö
Volvo,V40,2015,Diesel,12625,Manuell,149900,Uppsala,Toyota Uppsala Begagnade Bilar
Volvo,XC60,2017,Diesel,20500,Automat,194500,Örebro,Kamux Örebro
Opel,Insignia,2018,Diesel,8700,Automat,209500,Örebro,Kamux Örebro
Volvo,V90,2021,Diesel,8000,Automat,339900,Örebro,Kamux Örebro
Volvo,V60,2019,Diesel,9700,Automat,319800,Örebro,Kamux Örebro
Volkswagen,Golf,2018,Bensin,12900,Automat,194900,Örebro,Kamux Örebro
BMW,320,2020,Diesel,12700,Automat,228900,Örebro,Kamux Örebro
Volvo,V60,2020,Diesel,8463,Automat,299900,Kronoberg,Göinge Bil AB
Volvo,V60,2022,Diesel,8537,Automat,349000,Kronoberg,Göinge Bil AB
Volkswagen,T-Roc,2018,Bensin,7459,Automat,247000,Kronoberg,Göinge Bil AB
Volvo,V90,2018,Diesel,15415,Automat,207000,Kronoberg,Göinge Bil AB
Volvo,V90,2021,Bensin,7480,Automat,309900,Kronoberg,Göinge Bil AB
Toyota,Auris,2015,Bensin,10520,Manuell,129800,Stockholm,Europeiska Motor - Vällingby
Volvo,V40,2014,Bensin,20800,Automat,149800,Göteborg,Kamux Göteborg
Volkswagen,Passat,2019,Diesel,7503,Automat,259900,Stockholm,Holmstrand Bil AB
Volvo,XC90,2021,Diesel,13400,Automat,509000,Västmanland,
Kia,Cee´d,2016,Diesel,9700,Automat,149800,Halland,Kamux Varberg
Volvo,V90,2020,Diesel,10294,Automat,269900,Stockholm,Holmstrand Bil AB
BMW,520,2015,Diesel,13640,Automat,179900,Stockholm,BZ Bil
Volkswagen,Passat,2020,Diesel,8743,Automat,294900,Stockholm,Holmstrand Bil AB
Volkswagen,Polo,2018,Bensin,3506,Manuell,144900,Stockholm,AB Norrbil
Volvo,XC90,2017,Bensin,16949,Automat,364900,Göteborg,Autolane AB
BMW,530,2014,Diesel,14229,Automat,214800,Kronoberg,Kamux Växjö
BMW,118,2014,Diesel,13206,Automat,148800,Kronoberg,Kamux Växjö
BMW,M140i,2017,Bensin,7500,Automat,409900,Stockholm,Major Cars AB
Toyota,Verso,2016,Bensin,8450,Automat,189900,Dalarna,Mats Bilar i Borlänge AB
Volvo,XC70,2015,Diesel,29150,Automat,144900,Skåne,SEDINS BIL AB
Audi,Q7,2014,Diesel,16880,Automat,239800,Örebro,Riddermark bil Örebro
BMW,218,2021,Bensin,3928,Automat,302000,Göteborg,
Volvo,XC60,2017,Diesel,11894,Automat,229900,Norrbotten,Bilbolaget Nord - Luleå
Volvo,V40,2017,Diesel,16178,Automat,149900,Kronoberg,Växjö Bilförmedling AB
Volkswagen,Golf,2019,Diesel,9894,Automat,224700,Västernorrland,Riddermark Bil Sundsvall
Audi,A3,2016,Bensin,8007,Manuell,154700,Västernorrland,Riddermark Bil Sundsvall
BMW,420,2015,Diesel,17000,Automat,209900,Stockholm,Carclusive AB
Volvo,V60,2017,Diesel,15847,Automat,172500,Halland,Bilhuset Falkenberg AB
BMW,520,2016,Diesel,15600,Automat,184900,Stockholm,Carclusive AB
Volvo,XC90,2020,Diesel,12999,Automat,519800,Skåne,Svensk Bilmäklare
Volvo,V40,2014,Diesel,16920,Automat,145000,Örebro,
Volkswagen,Polo,2016,Bensin,7628,Automat,160000,Stockholm,
Volvo,XC90,2022,Diesel,3565,Automat,658000,Stockholm,Bilia Täby Volvo
BMW,530,2020,Bensin,11160,Automat,367900,Skåne,Autonova
Volvo,V60,2021,Diesel,2151,Automat,385000,Stockholm,Bilia Täby Volvo
Volvo,XC90,2022,Diesel,4250,Automat,637500,Stockholm,Bilia Täby Volvo
Volvo,V60,2022,Bensin,6400,Automat,299000,Stockholm,Bilia Segeltorp Volvo
Volkswagen,Tiguan,2022,Diesel,5150,Automat,449000,Västerbotten,Bilia Umeå Mercedes-Benz
Volvo,XC40,2021,Bensin,2980,Automat,279000,Stockholm,Bilia Segeltorp Volvo
Volkswagen,Golf,2020,Diesel,11010,Manuell,147900,Skåne,Autonova
Volvo,V40,2016,Diesel,11436,Automat,159000,Västmanland,Bilia Köping Volvo
Volkswagen,Golf,2015,Bensin,10000,Manuell,119900,Göteborg,Bilhallen GBG AB
Volvo,XC70,2015,Diesel,16292,Automat,209000,Kalmar,Liljas Personbilar AB
Volvo,XC60,2016,Diesel,15368,Manuell,179000,Kalmar,Liljas Personbilar AB
Volvo,V90,2021,Diesel,4414,Automat,319900,Kalmar,Liljas Personbilar AB
Volvo,V60,2016,Diesel,21647,Automat,149000,Kalmar,Liljas Personbilar AB
Volvo,XC40,2022,Bensin,5420,Automat,338000,Kalmar,Liljas Personbilar AB
Volvo,XC40,2020,Diesel,10121,Automat,289000,Kalmar,Liljas Personbilar AB
Volvo,V90,2021,Diesel,6466,Automat,399000,Kalmar,Liljas Personbilar AB
Volvo,V60,2015,Diesel,18100,Automat,155000,Västmanland,
Volvo,V60,2021,Bensin,6215,Automat,299800,Uppsala,Bilbolaget Uppsala Kungsgatan
Audi,SQ5,2015,Diesel,12986,Automat,289000,Göteborg,
Volvo,V40,2017,Diesel,13168,Manuell,153000,Östergötland,
Volvo,XC40,2020,Diesel,7582,Automat,329900,Skåne,Bilmånsson Eslöv Renault/ Begcenter
Volvo,XC60,2018,Diesel,14778,Automat,314900,Skåne,Bilmånsson Eslöv Renault/ Begcenter
BMW,118,2021,Bensin,2895,Automat,269500,Halland,Bendt Bil AB
Volvo,XC40,2021,Bensin,3314,Automat,368500,Skaraborg,Bil-Auto Skaraborg AB
Volkswagen,Passat,2016,Diesel,24012,Manuell,99000,Stockholm,
